state,state_abbv,county,city,zip,Mean,median_household_income
Louisiana,LA,Acadia Parish,Tallulah,71284,41481,32059
Louisiana,LA,Acadia Parish,Bastrop,71220,29228,22288
Louisiana,LA,Acadia Parish,Pride,70770,74567,61557
Louisiana,LA,Acadia Parish,Bastrop,71220,54584,41246
Louisiana,LA,Acadia Parish,Campti,71411,56780,42323
Louisiana,LA,Acadia Parish,Natchitoches,71457,66490,47857
Louisiana,LA,Acadia Parish,Natchitoches,71457,40532,19149
Louisiana,LA,Acadia Parish,Cloutierville,71416,60442,49273
Louisiana,LA,Acadia Parish,New Orleans,70114,12191,9535
Louisiana,LA,Acadia Parish,New Orleans,70118,46724,31092
Louisiana,LA,Acadia Parish,New Orleans,70131,45223,36482
Louisiana,LA,Acadia Parish,Belle Chasse,70037,39896,31249
Louisiana,LA,Acadia Parish,New Orleans,70117,50099,12481
Louisiana,LA,Acadia Parish,Lake Providence,71254,21973,15878
Louisiana,LA,Acadia Parish,New Orleans,70117,32236,26104
Louisiana,LA,Acadia Parish,New Orleans,70117,56855,40787
Louisiana,LA,Acadia Parish,New Orleans,70117,22185,12588
Louisiana,LA,Acadia Parish,New Orleans,70122,33212,26981
Louisiana,LA,Acadia Parish,New Orleans,70126,55850,41384
Louisiana,LA,Acadia Parish,New Orleans,70126,33241,300000
Louisiana,LA,Acadia Parish,New Orleans,70126,30271,20407
Louisiana,LA,Acadia Parish,New Orleans,70175,23881,19399
Louisiana,LA,Acadia Parish,New Orleans,70126,36000,21787
Louisiana,LA,Acadia Parish,New Orleans,70128,102816,90486
Louisiana,LA,Acadia Parish,Ville Platte,70586,28807,20560
Louisiana,LA,Acadia Parish,New Orleans,70129,21675,16481
Louisiana,LA,Acadia Parish,New Orleans,70112,28488,15785
Louisiana,LA,Acadia Parish,New Orleans,70122,43810,30043
Louisiana,LA,Acadia Parish,New Orleans,70122,29625,28333
Louisiana,LA,Acadia Parish,New Orleans,70112,70571,59206
Louisiana,LA,Acadia Parish,New Orleans,70112,34501,27474
Louisiana,LA,Acadia Parish,New Orleans,70122,99764,66901
Louisiana,LA,Acadia Parish,New Orleans,70122,44421,25288
Louisiana,LA,Acadia Parish,New Orleans,70118,33625,30093
Louisiana,LA,Acadia Parish,New Orleans,70119,54781,37550
Louisiana,LA,Acadia Parish,Georgetown,71432,48567,33765
Louisiana,LA,Acadia Parish,New Orleans,70119,24436,11611
Louisiana,LA,Acadia Parish,New Orleans,70112,11282,6688
Louisiana,LA,Acadia Parish,New Orleans,70119,83994,67431
Louisiana,LA,Acadia Parish,New Orleans,70124,115805,116540
Louisiana,LA,Acadia Parish,New Orleans,70119,20443,12755
Louisiana,LA,Acadia Parish,New Orleans,70125,14189,12411
Louisiana,LA,Acadia Parish,New Orleans,70118,31033,17092
Louisiana,LA,Acadia Parish,New Orleans,70118,30114,16244
Louisiana,LA,Acadia Parish,New Orleans,70125,79448,50945
Louisiana,LA,Acadia Parish,New Orleans,70115,115591,72120
Louisiana,LA,Acadia Parish,New Iberia,70563,50879,38433
Louisiana,LA,Acadia Parish,New Orleans,70125,21203,23095
Louisiana,LA,Acadia Parish,New Orleans,70115,97618,71244
Louisiana,LA,Acadia Parish,New Orleans,70115,50178,47912
Louisiana,LA,Acadia Parish,New Orleans,70115,91897,67471
Louisiana,LA,Acadia Parish,New Orleans,70125,74180,56623
Louisiana,LA,Acadia Parish,New Orleans,70115,161984,300000
Louisiana,LA,Acadia Parish,New Orleans,70115,163762,300000
Louisiana,LA,Acadia Parish,New Orleans,70118,57033,43738
Louisiana,LA,Acadia Parish,New Orleans,70118,78462,66981
Louisiana,LA,Acadia Parish,New Orleans,70118,49939,22539
Louisiana,LA,Acadia Parish,Franklin,70538,0,0
Louisiana,LA,Acadia Parish,Metairie,70001,111127,93828
Louisiana,LA,Acadia Parish,New Orleans,70126,33421,17270
Louisiana,LA,Acadia Parish,New Orleans,70185,28807,12398
Louisiana,LA,Acadia Parish,New Orleans,70113,24687,14307
Louisiana,LA,Acadia Parish,Monroe,71201,53286,47838
Louisiana,LA,Acadia Parish,Monroe,71203,33713,20433
Louisiana,LA,Acadia Parish,Monroe,71202,18111,15446
Louisiana,LA,Acadia Parish,Monroe,71201,33081,22912
Louisiana,LA,Acadia Parish,West Monroe,71291,62870,58326
Louisiana,LA,Acadia Parish,West Monroe,71291,49623,37617
Louisiana,LA,Acadia Parish,Jonesboro,71251,59920,50383
Louisiana,LA,Acadia Parish,Monroe,71203,21007,16543
Louisiana,LA,Acadia Parish,Monroe,71201,131891,126507
Louisiana,LA,Acadia Parish,Calhoun,71225,72231,44090
Louisiana,LA,Acadia Parish,Monroe,71202,38915,22622
Louisiana,LA,Acadia Parish,Monroe,71202,36044,27392
Louisiana,LA,Acadia Parish,Monroe,71203,0,0
Louisiana,LA,Acadia Parish,Belle Chasse,70037,79701,300000
Louisiana,LA,Acadia Parish,Buras,70041,55399,45288
Louisiana,LA,Acadia Parish,Batchelor,70715,42879,32747
Louisiana,LA,Acadia Parish,Livonia,70755,76933,71201
Louisiana,LA,Acadia Parish,Metairie,70006,80340,66811
Louisiana,LA,Acadia Parish,Dry  Prong,71423,76682,65587
Louisiana,LA,Acadia Parish,Alexandria,71306,59070,43651
Louisiana,LA,Acadia Parish,Pineville,71360,71249,42843
Louisiana,LA,Acadia Parish,Alexandria,71302,23055,16550
Louisiana,LA,Acadia Parish,Alexandria,71303,55730,47187
Louisiana,LA,Acadia Parish,Alexandria,71302,28681,23544
Louisiana,LA,Acadia Parish,Pineville,71360,57729,48777
Louisiana,LA,Acadia Parish,Forest Hill,71430,60947,43382
Louisiana,LA,Acadia Parish,Ball,71405,51755,48317
Louisiana,LA,Acadia Parish,Coushatta,71019,58118,43832
Louisiana,LA,Acadia Parish,Kenner,70065,112470,95737
Louisiana,LA,Acadia Parish,Delhi,71232,37539,28399
Louisiana,LA,Acadia Parish,Mangham,71259,56112,34855
Louisiana,LA,Acadia Parish,Zwolle,71486,34639,26065
Louisiana,LA,Acadia Parish,Florien,71429,54019,300000
Louisiana,LA,Acadia Parish,St. Bernard,70085,61876,54857
Louisiana,LA,Acadia Parish,Meraux,70075,46671,20875
Louisiana,LA,Acadia Parish,Meraux,70075,76849,73966
Louisiana,LA,Acadia Parish,Arabi,70032,47335,43658
Louisiana,LA,Acadia Parish,Chalmette,70043,57199,45354
Louisiana,LA,Acadia Parish,Destrehan,70047,60164,53367
Louisiana,LA,Acadia Parish,Metairie,70003,77244,68689
Louisiana,LA,Acadia Parish,Norco,70079,77416,67032
Louisiana,LA,Acadia Parish,Effie,71331,64655,49181
Louisiana,LA,Acadia Parish,Luling,70070,66038,56399
Louisiana,LA,Acadia Parish,Greensburg,70441,66532,52038
Louisiana,LA,Acadia Parish,Gramercy,70052,49261,39518
Louisiana,LA,Acadia Parish,St. James,70086,41685,26408
Louisiana,LA,Acadia Parish,Laplace,70068,64955,56424
Louisiana,LA,Acadia Parish,Reserve,70084,69692,55672
Louisiana,LA,Acadia Parish,Laplace,70068,64685,54171
Louisiana,LA,Acadia Parish,Washington,70589,33170,18612
Louisiana,LA,Acadia Parish,Leonville,70551,51834,42479
Louisiana,LA,Acadia Parish,Gretna,70054,95969,84361
Louisiana,LA,Acadia Parish,Eunice,70535,56515,45878
Louisiana,LA,Acadia Parish,Eunice,70535,40090,23706
Louisiana,LA,Acadia Parish,Opelousas,70570,31403,23605
Louisiana,LA,Acadia Parish,Opelousas,70570,24990,15807
Louisiana,LA,Acadia Parish,Cankton,70584,48362,40396
Louisiana,LA,Acadia Parish,Cecilia,70521,56589,300000
Louisiana,LA,Acadia Parish,Breaux Bridge,70517,57022,48360
Louisiana,LA,Acadia Parish,St. Martinville,70582,63718,47456
Louisiana,LA,Acadia Parish,Morgan City,70380,70865,300000
Louisiana,LA,Acadia Parish,Berwick,70342,80366,68375
Louisiana,LA,Acadia Parish,Metairie,70001,64229,45674
Louisiana,LA,Acadia Parish,Patterson,70392,61210,48053
Louisiana,LA,Acadia Parish,Franklin,70538,51865,42458
Louisiana,LA,Acadia Parish,Patterson,70392,0,0
Louisiana,LA,Acadia Parish,Bush,70431,64017,47235
Louisiana,LA,Acadia Parish,Madisonville,70447,128704,91781
Louisiana,LA,Acadia Parish,Madisonville,70447,109973,96241
Louisiana,LA,Acadia Parish,Covington,70433,62965,38315
Louisiana,LA,Acadia Parish,Pearl River,70452,57590,32181
Louisiana,LA,Acadia Parish,Pearl River,70452,47078,31798
Louisiana,LA,Acadia Parish,Slidell,70458,106335,74873
Louisiana,LA,Acadia Parish,Metairie,70003,57673,49940
Louisiana,LA,Acadia Parish,Slidell,70458,35475,26526
Louisiana,LA,Acadia Parish,Slidell,70458,59165,43503
Louisiana,LA,Acadia Parish,Slidell,70460,49289,33192
Louisiana,LA,Acadia Parish,Mandeville,70471,83614,82055
Louisiana,LA,Acadia Parish,Mandeville,70470,109580,300000
Louisiana,LA,Acadia Parish,Kentwood,70444,30696,17124
Louisiana,LA,Acadia Parish,Kentwood,70444,77578,64493
Louisiana,LA,Acadia Parish,Independence,70443,47384,35527
Louisiana,LA,Acadia Parish,Hammond,70401,44357,30061
Louisiana,LA,Acadia Parish,Hammond,70401,45199,34397
Louisiana,LA,Acadia Parish,Metairie,70001,67984,55350
Louisiana,LA,Acadia Parish,Ponchatoula,70454,51830,46452
Louisiana,LA,Acadia Parish,Ponchatoula,70454,88271,73812
Louisiana,LA,Acadia Parish,Schriever,70395,52446,46380
Louisiana,LA,Acadia Parish,Houma,70364,60497,44775
Louisiana,LA,Acadia Parish,Houma,70364,64260,50843
Louisiana,LA,Acadia Parish,Houma,70364,47784,42071
Louisiana,LA,Acadia Parish,Houma,70363,27786,15364
Louisiana,LA,Acadia Parish,Bourg,70343,88115,300000
Louisiana,LA,Acadia Parish,Dulac,70353,49972,38950
Louisiana,LA,Acadia Parish,Gibson,70356,33909,23623
Louisiana,LA,Acadia Parish,Terrytown,70056,68635,51734
Louisiana,LA,Acadia Parish,Marion,71260,56435,46323
Louisiana,LA,Acadia Parish,Farmerville,71241,38268,16580
Louisiana,LA,Acadia Parish,Gueydan,70542,51486,38407
Louisiana,LA,Acadia Parish,Abbeville,70510,64033,57954
Louisiana,LA,Acadia Parish,Abbeville,70510,27908,18931
Louisiana,LA,Acadia Parish,Erath,70533,56081,48982
Louisiana,LA,Acadia Parish,Simpson,71474,55043,52324
Louisiana,LA,Acadia Parish,Evans,70639,56009,41026
Louisiana,LA,Acadia Parish,Leesville,71446,57514,49294
Louisiana,LA,Acadia Parish,Fort Polk,71459,0,0
Louisiana,LA,Acadia Parish,Gretna,70053,52204,32677
Louisiana,LA,Acadia Parish,Rosepine,70659,70300,50866
Louisiana,LA,Acadia Parish,Franklinton,70438,45873,34045
Louisiana,LA,Acadia Parish,Franklinton,70438,51012,41656
Louisiana,LA,Acadia Parish,Bogalusa,70427,20110,15312
Louisiana,LA,Acadia Parish,Springhill,71075,34978,24114
Louisiana,LA,Acadia Parish,Doyline,71023,30970,29771
Louisiana,LA,Acadia Parish,Minden,71055,40440,24715
Louisiana,LA,Acadia Parish,Dubberly,71024,38850,32561
Louisiana,LA,Acadia Parish,Port Allen,70767,61655,44543
Louisiana,LA,Acadia Parish,Oak Grove,71263,28516,20274
Louisiana,LA,Acadia Parish,Marrero,70072,52694,41958
Louisiana,LA,Acadia Parish,Angola,70712,76372,300000
Louisiana,LA,Acadia Parish,Winnfield,71483,48555,30918
Louisiana,LA,Acadia Parish,Winnfield,71483,28021,21214
Louisiana,LA,Acadia Parish,Jefferson,70094,36594,27893
Louisiana,LA,Acadia Parish,Harvey,70058,59347,53199
Louisiana,LA,Acadia Parish,Jennings,70546,66119,50877
Louisiana,LA,Acadia Parish,Deridder,70634,54112,41069
Louisiana,LA,Acadia Parish,Lafayette,70506,53659,34863
Louisiana,LA,Acadia Parish,Lafayette,70501,50145,33883
Louisiana,LA,Acadia Parish,Youngsville,70592,98483,86656
Louisiana,LA,Acadia Parish,Lafayette,70506,73834,57700
Louisiana,LA,Acadia Parish,Thibodaux,70301,46584,38233
Louisiana,LA,Acadia Parish,Raceland,70394,59846,45716
Louisiana,LA,Acadia Parish,Gray,70359,70987,59602
Louisiana,LA,Acadia Parish,Ruston,71270,53144,35061
Louisiana,LA,Acadia Parish,Watson,70786,71766,61292
Louisiana,LA,Acadia Parish,Denham Springs,70726,73070,64336
Louisiana,LA,Acadia Parish,Shreveport,71107,29250,25883
Louisiana,LA,Acadia Parish,Bastrop,71220,58444,36699
Louisiana,LA,Acadia Parish,Natchitoches,71457,34800,22953
Louisiana,LA,Acadia Parish,New Orleans,70114,16907,11235
Louisiana,LA,Acadia Parish,New Orleans,70131,49340,32870
Louisiana,LA,Acadia Parish,New Orleans,70117,26250,19077
Louisiana,LA,Acadia Parish,New Orleans,70126,52166,39644
Louisiana,LA,Acadia Parish,New Orleans,70175,35041,25392
Louisiana,LA,Acadia Parish,New Orleans,70129,47575,35087
Louisiana,LA,Acadia Parish,New Orleans,70122,40758,27774
Louisiana,LA,Acadia Parish,New Orleans,70118,27351,18199
Louisiana,LA,Acadia Parish,Haughton,71037,69118,57174
Louisiana,LA,Acadia Parish,New Orleans,70119,49791,36716
Louisiana,LA,Acadia Parish,New Orleans,70112,11282,6688
Louisiana,LA,Acadia Parish,New Orleans,70119,31218,21055
Louisiana,LA,Acadia Parish,New Orleans,70118,34074,18017
Louisiana,LA,Acadia Parish,New Orleans,70115,119442,100357
Louisiana,LA,Acadia Parish,New Orleans,70125,47953,25478
Louisiana,LA,Acadia Parish,New Orleans,70115,143855,134100
Louisiana,LA,Acadia Parish,New Orleans,70118,70062,56119
Louisiana,LA,Acadia Parish,New Orleans,70117,55374,35135
Louisiana,LA,Acadia Parish,New Orleans,70124,0,0
Louisiana,LA,Acadia Parish,Plain Dealing,71064,58646,43590
Louisiana,LA,Acadia Parish,Monroe,71202,21875,20536
Louisiana,LA,Acadia Parish,West Monroe,71291,58600,43256
Louisiana,LA,Acadia Parish,Monroe,71203,64415,51570
Louisiana,LA,Acadia Parish,Monroe,71202,33883,23679
Louisiana,LA,Acadia Parish,Boothville,70038,58661,31261
Louisiana,LA,Acadia Parish,Dry  Prong,71423,80860,67302
Louisiana,LA,Acadia Parish,Alexandria,71301,42526,32741
Louisiana,LA,Acadia Parish,Alexandria,71302,41223,31677
Louisiana,LA,Acadia Parish,Alexandria,71306,182500,300000
Louisiana,LA,Acadia Parish,Noble,71462,50948,35903
Louisiana,LA,Acadia Parish,Shreveport,71105,61608,50217
Louisiana,LA,Acadia Parish,Meraux,70075,51010,35378
Louisiana,LA,Acadia Parish,Crowley,70526,37307,23068
Louisiana,LA,Acadia Parish,Chalmette,70043,31905,19968
Louisiana,LA,Acadia Parish,Norco,70079,71838,66021
Louisiana,LA,Acadia Parish,Lutcher,70071,56333,43131
Louisiana,LA,Acadia Parish,Reserve,70084,57444,47896
Louisiana,LA,Acadia Parish,Krotz Springs,70750,47108,29336
Louisiana,LA,Acadia Parish,Opelousas,70570,35798,19101
Louisiana,LA,Acadia Parish,St. Martinville,70582,57197,41736
Louisiana,LA,Acadia Parish,Morgan City,70380,48265,40252
Louisiana,LA,Acadia Parish,Franklin,70538,42600,28902
Louisiana,LA,Acadia Parish,Shreveport,71108,37748,31847
Louisiana,LA,Acadia Parish,Mandeville,70471,129935,124521
Maine,ME,Hancock County,Bar Harbor,4609,50330,44542
Maine,ME,Penobscot County,Brewer,4412,63940,51916
Maine,ME,Hancock County,Castine,4421,69293,42793
Maine,ME,Penobscot County,East Millinocket,4430,44532,35405
Maine,ME,Cumberland County,Freeport,4032,75810,57158
Maine,ME,Aroostook County,Houlton,4730,41638,31718
Maine,ME,Androscoggin County,Lisbon Falls,4252,63704,53619
Maine,ME,Androscoggin County,Mechanic Falls,4256,48126,34100
Maine,ME,Cumberland County,Windham,4062,70984,66036
Maine,ME,Kennebec County,Randolph,4346,60236,46976
Maine,ME,Oxford County,South Paris,4281,39910,24729
Maine,ME,Lincoln County,Waldoboro,4572,32672,18824
Maine,ME,Lincoln County,Wiscasset,4578,49173,25751
Maine,ME,Androscoggin County,South Paris,4281,35437,22323
Maine,ME,Androscoggin County,Norway,4268,34728,32683
Maine,ME,Androscoggin County,Hiram,4041,56353,44034
Maine,ME,Androscoggin County,Bangor,4401,27254,17068
Maine,ME,Androscoggin County,Bangor,4401,53928,36903
Maine,ME,Androscoggin County,New Gloucester,4260,75014,66179
Maine,ME,Androscoggin County,Orrington,4474,75823,63476
Maine,ME,Androscoggin County,Veazie,4401,77493,55918
Maine,ME,Androscoggin County,Old Town,4468,21846,21208
Maine,ME,Androscoggin County,Holden,4429,70139,61399
Maine,ME,Androscoggin County,Etna,4434,60628,52664
Maine,ME,Androscoggin County,Dexter,4930,41468,36865
Maine,ME,Androscoggin County,Lee,4455,45167,35679
Maine,ME,Androscoggin County,Howland,4448,48091,38607
Maine,ME,Androscoggin County,Bangor,4401,48228,36889
Maine,ME,Androscoggin County,Greenville,4441,45737,31083
Maine,ME,Androscoggin County,Harpswell,4079,83554,67564
Maine,ME,Androscoggin County,Dover-foxcroft,4426,61406,41300
Maine,ME,Androscoggin County,Richmond,4357,61740,300000
Maine,ME,Androscoggin County,Woolwich,4579,79956,60124
Maine,ME,Androscoggin County,Bath,4530,60838,45930
Maine,ME,Androscoggin County,Jackman,4945,52315,300000
Maine,ME,Androscoggin County,Pittsfield,4967,43608,35358
Maine,ME,Androscoggin County,North Anson,4958,41880,38020
Maine,ME,Androscoggin County,Skowhegan,4976,41241,30077
Maine,ME,Androscoggin County,Norridgewock,4957,64950,58623
Maine,ME,Androscoggin County,Belfast,4915,60604,46992
Maine,ME,Androscoggin County,New Sharon,4955,51089,42226
Maine,ME,Androscoggin County,Searsmont,4973,49682,37552
Maine,ME,Androscoggin County,Unity,4988,43767,31015
Maine,ME,Androscoggin County,Baileyville,4694,56485,48036
Maine,ME,Androscoggin County,Whiting,4691,47854,38190
Maine,ME,Androscoggin County,Jonesport,4649,49646,40472
Maine,ME,Androscoggin County,Saco,4072,80054,69840
Maine,ME,Androscoggin County,Old Orchard Beach,4064,93396,72561
Maine,ME,Androscoggin County,Old Orchard Beach,4064,57595,24823
Maine,ME,Androscoggin County,Hiram,4041,52513,36605
Maine,ME,Androscoggin County,East Waterboro,4030,68932,300000
Maine,ME,Androscoggin County,Sullivan,4664,47748,37924
Maine,ME,Androscoggin County,Biddeford,4005,44381,40410
Maine,ME,Androscoggin County,Biddeford,4005,95862,300000
Maine,ME,Androscoggin County,Kennebunk,4043,118117,86807
Maine,ME,Androscoggin County,Sanford,4073,43067,31130
Maine,ME,Androscoggin County,Sanford,4073,50080,42485
Maine,ME,Androscoggin County,North Berwick,3906,65418,55047
Maine,ME,Androscoggin County,Wells,4090,78017,60396
Maine,ME,Androscoggin County,York,3909,74444,42430
Maine,ME,Androscoggin County,Eliot,3903,87533,300000
Maine,ME,Androscoggin County,Lamoine,4605,61373,45396
Maine,ME,Androscoggin County,Lewiston,4240,64526,55655
Maine,ME,Androscoggin County,West Gardiner,4345,56297,45260
Maine,ME,Androscoggin County,Sidney,4330,69827,60064
Maine,ME,Androscoggin County,Waterville,4901,37845,18805
Maine,ME,Androscoggin County,Tenants Harbor,4860,80186,57964
Maine,ME,Androscoggin County,South Bristol,4568,78904,53313
Maine,ME,Androscoggin County,Bethel,4217,64139,54101
Maine,ME,Androscoggin County,Hiram,4041,54580,43995
Maine,ME,Androscoggin County,Brewer,4412,47197,33488
Maine,ME,Androscoggin County,Holden,4429,66669,53566
Maine,ME,Androscoggin County,Levant,4456,60455,52825
Maine,ME,Androscoggin County,Livermore Falls,4254,41220,31926
Maine,ME,Androscoggin County,Stacyville,4777,48113,36392
Maine,ME,Androscoggin County,Guilford,4443,48706,37462
Maine,ME,Androscoggin County,West Bath,4530,52473,33964
Maine,ME,Androscoggin County,Pittsfield,4967,55050,47720
Maine,ME,Androscoggin County,Norridgewock,4957,54131,47456
Maine,ME,Androscoggin County,Alexander,4694,51979,41180
Maine,ME,Androscoggin County,Harrington,4643,51420,42878
Maine,ME,Androscoggin County,Hollis,4042,68957,61903
Maine,ME,Androscoggin County,Biddeford,4005,82446,68224
Maine,ME,Androscoggin County,Sanford,4073,56832,48141
Maine,ME,Androscoggin County,Ashland,4732,49039,39223
Maine,ME,Androscoggin County,Eliot,3903,89378,82359
Maine,ME,Androscoggin County,Auburn,4210,50414,36713
Maine,ME,Androscoggin County,Auburn,4210,77095,66223
Maine,ME,Androscoggin County,Lewiston,4240,18190,13572
Maine,ME,Androscoggin County,Lewiston,4240,68986,51834
Maine,ME,Androscoggin County,Lisbon,4250,65985,58419
Maine,ME,Androscoggin County,Turner,4282,68855,61415
Maine,ME,Androscoggin County,Greene,4236,73268,64401
Maine,ME,Androscoggin County,Van Buren,4785,41387,30510
Maine,ME,Androscoggin County,Saint Agatha,4772,51916,42881
Maine,ME,Androscoggin County,Presque Isle,4769,37477,31551
Maine,ME,Androscoggin County,Ashland,4732,49894,38645
Maine,ME,Androscoggin County,Caribou,4736,32619,18043
Maine,ME,Androscoggin County,Fort Fairfield,4742,48991,22746
Maine,ME,Androscoggin County,Presque Isle,4769,37315,32428
Maine,ME,Androscoggin County,Houlton,4730,38425,21840
Maine,ME,Androscoggin County,Auburn,4210,35534,29516
Maine,ME,Androscoggin County,Dyer Brook,4747,46836,38573
Maine,ME,Androscoggin County,Portland,4101,78255,59160
Maine,ME,Androscoggin County,Portland,4102,63890,33691
Maine,ME,Androscoggin County,Portland,4102,60777,41944
Maine,ME,Androscoggin County,Portland,4103,82139,70533
Maine,ME,Androscoggin County,Portland,4101,35866,22355
Maine,ME,Androscoggin County,Portland,4101,61995,45847
Maine,ME,Androscoggin County,Long Island,4050,113773,86902
Maine,ME,Androscoggin County,Westbrook,4092,83473,69438
Maine,ME,Androscoggin County,Westbrook,4092,52206,46579
Maine,ME,Androscoggin County,South Portland,4106,73253,300000
Maine,ME,Androscoggin County,South Portland,4106,57351,46204
Maine,ME,Androscoggin County,Gorham,4038,70595,300000
Maine,ME,Androscoggin County,Yarmouth,4096,102660,300000
Maine,ME,Androscoggin County,Freeport,4032,85480,85104
Maine,ME,Androscoggin County,Gray,4039,85232,300000
Maine,ME,Androscoggin County,Portland,4103,75353,57636
Maine,ME,Androscoggin County,Windham,4062,71322,67224
Maine,ME,Androscoggin County,West Bath,4530,67417,300000
Maine,ME,Androscoggin County,Brunswick,4011,39922,24839
